sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label,AttackType
16,4,7,1,2,0.487409,650,1056,65.0,52.0,65.0,10668.66,17332.469,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0480031172434488,0.028671054279103,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.127,0.001,0.055,0.000738,0.083955,0,BAD-MITM
16,4,7,1,2,0.475483,780,976,65.0,52.0,65.0,13123.491,16421.189,156,144,13.0,12.0,13.0,0.0,13.0,9.0,0.0367462851784446,0.0316988150278727,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.151,0.001,0.051,0.000654,0.078606,0,BAD-MITM
30,10,20,7,0,0.246743,120,480,60.0,60.0,60.0,3890.688,15562.751,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.0352488585880824,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.060367,360,0,60.0,52.0,60.0,47708.252,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0120731830596923,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.468134,2080,3504,65.0,52.0,65.0,35545.38,59880.294,416,360,13.0,12.0,13.0,0.0,13.0,6.0,0.0150639395559987,0.0079344571646997,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.142,0.0,0.0,0.017403,0.006958,0,BAD-MITM
30,10,20,7,0,0.253443,120,480,60.0,60.0,60.0,3787.833,15151.333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362060070037841,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.059753,360,0,60.0,52.0,60.0,48198.427,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.011950397491455,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.458997,390,696,65.0,52.0,65.0,6797.429,12130.797,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0671328067779541,0.041726914319125,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.179,0.001,0.102,0.000635,0.136417,0,BAD-MITM
16,4,7,1,2,0.476598,650,640,65.0,64.0,65.0,10910.661,10742.805,130,120,13.0,12.0,13.0,12.0,13.0,12.0,0.0528704590267605,0.052872101465861,64.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,509.0,502.0,0.131,0.001,0.111,0.000789,0.118162,0,BAD-MITM
16,4,7,1,2,0.422574,390,696,65.0,52.0,65.0,7383.321,13176.388,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0706649780273437,0.0383482846346768,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.181,0.001,0.119,0.000702,0.147312,0,BAD-MITM
16,4,7,1,2,0.410377,520,616,65.0,52.0,65.0,10137.019,12008.468,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0486725739070347,0.0455372333526611,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.116,0.0,0.111,0.000577,0.113062,0,BAD-MITM
16,4,7,1,2,0.372602,390,592,65.0,52.0,65.0,8373.545,12710.612,78,72,13.0,12.0,13.0,0.0,13.0,7.2,0.0744016170501709,0.0413275559743245,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.19,0.001,0.131,0.000602,0.158806,0,BAD-MITM
30,10,20,7,0,0.211281,120,480,60.0,60.0,60.0,4543.71,18174.838,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.0301828724997384,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.047473,360,0,60.0,52.0,60.0,60666.063,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.009494400024414,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.49972,390,592,65.0,52.0,65.0,6243.498,9477.309,78,48,13.0,12.0,13.0,0.0,13.0,4.8,0.0862410068511962,0.0555243227216932,64.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,509.0,502.0,0.105,0.001,0.001,0.10907,0.052904,0,BAD-MITM
30,10,20,7,0,0.22443,120,480,60.0,60.0,60.0,4277.505,17110.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.0320612703050885,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
2,11,20,7,0,0.007407,360,0,60.0,52.0,60.0,388821.578,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0014811992645263,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.45168,2478,1866,52.0,52.0,59.0,43889.48,33049.948,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0109994353317632,0.0155575193207839,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022355,0.028912,0,BAD-MISCONF
16,3,7,0,2,0.452092,2478,1866,52.0,52.0,59.0,43849.484,33019.829,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110041688128215,0.0155765845857817,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020221,0.028936,0,BAD-MISCONF
16,4,7,1,2,0.476634,2080,3712,65.0,52.0,65.0,34911.496,62303.592,416,384,13.0,12.0,13.0,0.0,13.0,6.0,0.0153383901042322,0.0075656005314418,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000605,0.016589,0,BAD-MISCONF
17,4,8,1,2,0.47315,1300,2320,65.0,52.0,65.0,21980.353,39226.476,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0248544216156005,0.0121320210970365,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.462,0.0,0.0,0.00058,0.024733,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.452222,2478,1866,52.0,52.0,59.0,43836.885,33010.342,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110111934382741,0.0155738962107691,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.02241,0.028895,0,BAD-MISCONF
16,4,7,1,2,0.048747,1040,1232,65.0,52.0,65.0,170677.623,202187.338,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0005041281382242,0.0025655721363268,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000489,0.00503,0,BAD-MISCONF
17,4,8,1,2,0.047995,650,1160,65.0,52.0,65.0,108344.849,193353.884,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004599889119466,0.0025259946521959,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000518,0.005174,0,BAD-MISCONF
16,4,7,1,2,0.499973,1040,1984,65.0,52.0,65.0,16640.895,31745.708,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005284786224365,0.0151506698492801,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000499,0.031174,0,BAD-MISCONF
17,4,8,1,2,0.499931,650,1288,65.0,52.0,65.0,10401.432,20610.838,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0005088647206624,0.023806197302682,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000537,0.049912,0,BAD-MISCONF
16,3,7,0,2,0.452072,2478,1866,52.0,52.0,59.0,43851.403,33021.275,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110013950161817,0.0155652802566002,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020258,0.028919,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499931,1170,1232,65.0,52.0,65.0,18722.587,19714.724,234,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0294076414669261,0.0262599995261744,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000527,0.054033,0,BAD-MISCONF
17,4,8,1,2,0.004278,650,1032,65.0,52.0,65.0,1215523.86,1929877.882,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0004418955908881,0.0002345898572136,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00044,0.000413,0,BAD-MISCONF
16,3,7,0,2,0.452586,2478,1866,52.0,52.0,59.0,43801.622,32983.788,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110282665345726,0.0155878231443207,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020271,0.02894,0,BAD-MISCONF
16,4,7,1,2,0.499648,1040,1856,65.0,52.0,65.0,16651.726,29716.927,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332509358723958,0.0160977378968269,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.00062,0.035469,0,BAD-MISCONF
17,4,8,1,2,0.499378,650,1288,65.0,52.0,65.0,10412.953,20633.668,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004838837517632,0.0237798577263241,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000483,0.049876,0,BAD-MISCONF
16,3,7,0,2,0.451963,2374,1866,52.0,52.0,59.35,42021.139,33029.253,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0115675926208496,0.0155626905375513,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.02344,0.02897,0,BAD-MISCONF
16,4,7,1,2,0.499951,1040,1960,65.0,52.0,65.0,16641.633,31363.078,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332478046417236,0.0151499979423754,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000523,0.033146,0,BAD-MISCONF
17,4,8,1,2,0.046844,650,1032,65.0,52.0,65.0,111006.623,176244.361,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.000463777118259,0.002735881244435,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000482,0.0051,0,BAD-MISCONF
16,3,7,0,2,0.452308,2478,1866,52.0,52.0,59.0,43828.543,33004.06,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011018049426195,0.0155773080628493,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020244,0.029025,0,BAD-MISCONF
16,4,7,1,2,0.499701,1040,1232,65.0,52.0,65.0,16649.954,19723.792,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0332457383473714,0.0263000036540784,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000643,0.059777,0,BAD-MISCONF
17,4,8,1,2,0.49968,780,1288,65.0,52.0,65.0,12487.99,20621.194,156,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0453344475139271,0.023771047592163,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000625,0.049749,0,BAD-MISCONF
16,3,7,0,2,0.493641,2478,1866,52.0,52.0,59.0,40158.743,30240.603,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.012021070573388,0.0155602076957965,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022346,0.028948,0,BAD-MISCONF
16,4,7,1,2,0.499911,1040,1984,65.0,52.0,65.0,16642.967,31749.659,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332441965738932,0.0151487841750636,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000534,0.031126,0,BAD-MISCONF
17,4,8,1,2,0.499332,520,1160,65.0,52.0,65.0,8331.13,18584.829,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.000455447605678,0.0262805788140547,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000444,0.062316,0,BAD-MISCONF
16,4,7,1,2,0.49987,1170,1856,65.0,52.0,65.0,18724.864,29703.717,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294040651882396,0.0161058364375945,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000569,0.031083,0,BAD-MISCONF
17,4,8,1,2,0.499964,780,1392,65.0,52.0,65.0,12480.897,22273.602,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453997308557683,0.0217292619788128,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000566,0.041547,0,BAD-MISCONF
16,3,7,0,2,0.451951,2478,1866,52.0,52.0,59.0,43863.178,33030.141,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110062157235494,0.0155644827875597,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020251,0.028968,0,BAD-MISCONF
16,4,7,1,2,0.046076,780,872,65.0,52.0,65.0,135428.813,151402.468,156,144,13.0,12.0,13.0,0.0,13.0,10.286,0.0004672787406227,0.0035442205575796,64.0,0.0,0.0,1.0,0.857,0.0,0.0,0.0,509.0,502.0,0.04,0.0,0.001,0.000476,0.007202,0,BAD-MISCONF
17,4,8,1,2,0.046229,520,800,65.0,52.0,65.0,89986.473,138440.728,104,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0004520075661795,0.0035293102264404,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000515,0.006495,0,BAD-MISCONF
16,3,7,0,2,0.451127,2374,1866,52.0,52.0,59.35,42099.023,33090.47,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0115542289538261,0.0155387253596864,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.023421,0.028932,0,BAD-MISCONF
16,4,7,1,2,0.010119,1040,1856,65.0,52.0,65.0,822215.012,1467337.559,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0006130059560139,0.0003263873438681,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000521,0.000562,0,BAD-MISCONF
17,4,8,1,2,0.005511,650,1160,65.0,52.0,65.0,943592.518,1683949.724,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005085468292236,0.0002899922822651,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000483,0.000511,0,BAD-MISCONF
16,3,7,0,2,0.451267,2478,1866,52.0,52.0,59.0,43929.642,33080.191,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0109905091727652,0.0155433457473228,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020232,0.028962,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.452625,2478,1866,52.0,52.0,59.0,43797.838,32980.938,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110219048290717,0.0155880368989089,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022449,0.028917,0,BAD-MISCONF
16,4,7,1,2,0.477274,2080,3088,65.0,52.0,65.0,34864.67,51760.625,416,384,13.0,12.0,13.0,0.0,13.0,7.385,0.0153684462270429,0.0093582938699161,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.457,0.0,0.0,0.000596,0.020472,0,BAD-MISCONF
17,4,8,1,2,0.471262,1300,2320,65.0,52.0,65.0,22068.402,39383.61,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0247491535387541,0.0120836160121819,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.46,0.0,0.0,0.000453,0.026956,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.493574,2478,1866,52.0,52.0,59.0,40164.194,30244.708,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0120190004023109,0.015546099892978,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022301,0.028988,0,BAD-MISCONF
16,4,7,1,2,0.008638,1040,1856,65.0,52.0,65.0,963191.337,1718926.078,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005125363667805,0.0002786113369849,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000529,0.000446,0,BAD-MISCONF
17,4,8,1,2,0.004911,650,1160,65.0,52.0,65.0,1058849.163,1889638.506,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004527833726671,0.0002584206430535,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000492,0.000384,0,BAD-MISCONF
16,4,7,1,2,0.499993,1040,1360,65.0,52.0,65.0,16640.229,21760.299,208,216,13.0,12.0,13.0,0.0,13.0,9.818,0.0005423386891682,0.0238091491517566,64.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000519,0.054008,0,BAD-MISCONF
17,4,8,1,2,0.499672,650,1184,65.0,52.0,65.0,10406.827,18956.436,130,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0005571047465006,0.0262984727558336,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000622,0.059926,0,BAD-MISCONF
16,3,7,0,2,0.453126,2478,1866,52.0,52.0,59.0,43749.421,32944.479,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110317555869497,0.0156064444574816,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020204,0.029022,0,BAD-MISCONF
29,11,20,7,0,7e-06,180,0,60.0,52.0,60.0,200031031.018,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,3.0994415283203125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499812,1170,1856,65.0,52.0,65.0,18727.044,29707.174,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294006431803983,0.0160960305121637,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000478,0.031144,0,BAD-MISCONF
17,4,8,1,2,0.499835,780,1160,65.0,52.0,65.0,12484.118,18566.125,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454394600608132,0.0262626848722759,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000469,0.049879,0,BAD-MISCONF
16,3,7,0,2,0.452348,2478,1866,52.0,52.0,59.0,43824.662,33001.138,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110182238788139,0.0155838604631095,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022383,0.029001,0,BAD-MISCONF
16,4,7,1,2,0.499941,1040,1856,65.0,52.0,65.0,16641.966,29699.509,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332695325215657,0.0161038675615864,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000551,0.035532,0,BAD-MISCONF
17,4,8,1,2,0.499965,650,1392,65.0,52.0,65.0,10400.728,22273.559,130,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0554264386494954,0.0217375651649806,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.00056,0.049871,0,BAD-MISCONF
16,3,7,0,2,0.452291,2478,1866,52.0,52.0,59.0,43830.206,33005.313,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110115830491228,0.0155777931213378,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020276,0.02896,0,BAD-MISCONF
16,4,7,1,2,0.499868,1040,1336,65.0,52.0,65.0,16644.395,21381.646,208,192,13.0,12.0,13.0,0.0,13.0,8.727,0.0332401911417643,0.0238031886872791,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000491,0.059973,0,BAD-MISCONF
17,4,8,1,2,0.499912,650,1160,65.0,52.0,65.0,10401.829,18563.265,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554568767547607,0.0262989997863769,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000543,0.054185,0,BAD-MISCONF
16,3,7,0,2,0.452631,2478,1866,52.0,52.0,59.0,43797.284,32980.522,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110218292329369,0.015589138557171,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020285,0.028951,0,BAD-MISCONF
26,7,17,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499805,1040,1856,65.0,52.0,65.0,16646.491,29707.585,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332632700602213,0.0161227103202573,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00053,0.033168,0,BAD-MISCONF
17,4,8,1,2,0.499771,780,1160,65.0,52.0,65.0,12485.72,18568.507,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454336296428333,0.0262665748596191,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000569,0.049813,0,BAD-MISCONF
16,3,7,0,2,0.452553,2374,1866,52.0,52.0,59.35,41966.348,32986.186,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0115861831567226,0.0155857267050907,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.023412,0.028986,0,BAD-MISCONF
16,4,7,1,2,0.499855,1040,1672,65.0,52.0,65.0,16644.824,26759.756,208,216,13.0,12.0,13.0,0.0,13.0,7.714,0.0332478682200113,0.0185131143640588,64.0,0.0,0.0,1.0,0.643,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00049,0.041648,0,BAD-MISCONF
17,4,8,1,2,0.49981,520,1160,65.0,52.0,65.0,8323.166,18567.063,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0712229864937918,0.0263057256999768,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000463,0.06233,0,BAD-MISCONF
16,4,7,1,2,0.499682,1040,1856,65.0,52.0,65.0,16650.59,29714.899,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332623322804768,0.0161113200649138,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000646,0.031102,0,BAD-MISCONF
17,4,8,1,2,0.499672,780,1288,65.0,52.0,65.0,12488.193,20621.528,156,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0453832799738103,0.0237877141861688,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000476,0.049112,0,BAD-MISCONF
16,3,7,0,2,0.4933,2374,1866,52.0,52.0,59.35,38499.898,30261.504,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0126311228825495,0.0155713475983718,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.02356,0.028851,0,BAD-MISCONF
16,4,7,1,2,0.050437,910,1184,65.0,52.0,65.0,144338.425,187798.566,182,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0004770022172194,0.0026430581745348,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.00048,0.004853,0,BAD-MISCONF
17,4,8,1,2,0.002307,390,568,65.0,52.0,65.0,1352414.81,1969670.8,78,48,13.0,12.0,13.0,0.0,13.0,4.8,0.0004148006439208,0.0002306832207573,64.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000466,0.000366,0,BAD-MISCONF
