sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:48.435843,2023-03-10 11:40:48.935423,1678444848.435843,1678444848.935423,4274.35702,4274.8566,0.499581,12,16,780,952,65,64,65,52,65.0,59.5,12490.469,15244.778,156,120,13,12,13,0,13.0,7.5,0.04541635513305664,0.03324786822001139,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.00046,0.067362,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:48.486567,2023-03-10 11:40:48.984870,1678444848.486567,1678444848.98487,4274.407744,4274.906047,0.498304,42,30,2478,1866,65,65,52,52,59.0,62.2,39782.949,29957.62,294,306,13,13,0,0,7.0,10.2,0.012141146310945837,0.01570110485471528,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022387,0.028882,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:48.927600,2023-03-10 11:40:49.427413,1678444848.9276,1678444849.427413,4274.848777,4275.34859,0.499814,16,24,1040,1440,65,64,65,52,65.0,60.0,16646.19,23048.57,208,192,13,12,13,0,13.0,8.0,0.03325707117716471,0.021731003471042797,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000503,0.048966,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:48.935845,2023-03-10 11:40:49.435810,1678444848.935845,1678444849.43581,4274.857022,4275.356987,0.499966,10,20,650,1160,65,64,65,52,65.0,58.0,10400.703,18561.255,130,120,13,12,13,0,13.0,6.0,0.05547112888760037,0.0262826869362279,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000543,0.062284,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:49.086125,2023-03-10 11:40:49.543592,1678444849.086125,1678444849.543592,4275.007302,4275.464769,0.457468,42,30,2478,1866,65,65,52,52,59.0,62.2,43334.171,32631.785,294,306,13,13,0,0,7.0,10.2,0.011138828789315573,0.015758070452459926,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020307,0.028931,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:49.427741,2023-03-10 11:40:49.927575,1678444849.427741,1678444849.927575,4275.348918,4275.848752,0.499835,16,34,1040,1984,65,64,65,52,65.0,58.353,16645.491,31754.475,208,216,13,12,13,0,13.0,6.353,0.03324246406555176,0.015146486686937737,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.00054,0.031103,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:49.436031,2023-03-10 11:40:49.935900,1678444849.436031,1678444849.9359,4275.357208,4275.857077,0.49987,10,22,650,1264,65,64,65,52,65.0,57.455,10402.707,20229.265,130,120,13,12,13,0,13.0,5.455,0.05543711450364855,0.023803279513404482,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000506,0.055346,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:49.686841,2023-03-10 11:40:50.143857,1678444849.686841,1678444850.143857,4275.608018,4276.065034,0.457017,42,30,2478,1866,65,65,52,52,59.0,62.2,43376.943,32663.993,294,306,13,13,0,0,7.0,10.2,0.011131879759997857,0.015740345264303273,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020337,0.02887,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:40:46.212702,2023-03-10 11:40:46.212706,1678444846.212702,1678444846.212706,4272.133879,4272.133883,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:49.928029,2023-03-10 11:40:50.427769,1678444849.928029,1678444850.427769,4275.849206,4276.348946,0.499741,16,32,1040,1856,65,64,65,52,65.0,58.0,16648.628,29711.397,208,192,13,12,13,0,13.0,6.0,0.033275270462036134,0.016106028710642168,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000556,0.03115,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:49.936088,2023-03-10 11:40:50.436084,1678444849.936088,1678444850.436084,4275.857265,4276.357261,0.499997,10,16,650,952,65,64,65,52,65.0,59.5,10400.064,15232.093,130,120,13,12,13,0,13.0,7.5,0.055466016133626304,0.03333306312561035,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000493,0.076965,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:50.286848,2023-03-10 11:40:50.743487,1678444850.286848,1678444850.743487,4276.208025,4276.664664,0.45664,42,30,2478,1866,65,65,52,52,59.0,62.2,43412.772,32690.973,294,306,13,13,0,0,7.0,10.2,0.011118580655353824,0.015726237461484712,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020303,0.028859,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:50.428291,2023-03-10 11:40:50.476729,1678444850.428291,1678444850.476729,4276.349468,4276.397906,0.048439,14,24,910,1392,65,64,65,52,65.0,58.0,150292.636,229898.186,182,144,13,12,13,0,13.0,6.0,0.0005015409909761869,0.0020873857581097145,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000481,0.003919,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:50.436344,2023-03-10 11:40:50.440138,1678444850.436344,1678444850.440138,4276.357521,4276.361315,0.003795,8,16,520,928,65,64,65,52,65.0,58.0,1096123.361,1956158.613,104,96,13,12,13,0,13.0,6.0,0.000442436763218471,0.0002529462178548177,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000449,0.000422,1,BAD-PORTSCAN2,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:5b:50:19,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:40:43.904215,2023-03-10 11:40:43.904217,1678444843.904215,1678444843.904217,4269.825392,4269.825394,3e-06,3,0,984,0,328,,328,,328.0,,2707621614.813,0.0,900,0,300,,300,,300.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:40:50.309298,2023-03-10 11:40:50.309302,1678444850.309298,1678444850.309302,4276.230475,4276.230479,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:50.970905,2023-03-10 11:40:51.439880,1678444850.970905,1678444851.43988,4276.892082,4277.361057,0.468976,20,34,1300,2008,65,64,65,52,65.0,59.059,22175.983,34253.364,260,240,13,12,13,0,13.0,7.059,0.02464220398350766,0.014198389920321379,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.458,0.0,0.0,0.000452,0.02918,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:50.886608,2023-03-10 11:40:51.342738,1678444850.886608,1678444851.342738,4276.807785,4277.263915,0.456131,42,30,2478,1866,65,65,52,52,59.0,62.2,43461.196,32727.438,294,306,13,13,0,0,7.0,10.2,0.011103118338235995,0.01571148839490167,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022323,0.028974,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:50.959008,2023-03-10 11:40:51.435119,1678444850.959008,1678444851.435119,4276.880185,4277.356296,0.476112,32,64,2080,3712,65,64,65,52,65.0,58.0,34949.764,62371.887,416,384,13,12,13,0,13.0,6.0,0.015323446642967963,0.007557316431923518,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.456,0.0,0.0,0.000515,0.01527,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:51.486677,2023-03-10 11:40:51.943463,1678444851.486677,1678444851.943463,4277.407854,4277.86464,0.456787,40,30,2374,1866,65,65,52,52,59.35,62.2,41577.351,32680.429,294,306,13,13,0,0,7.35,10.2,0.011693489857209034,0.01573751712667531,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.198,0.2,0.0,0.0,0.023469,0.028937,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:40:51.332856,2023-03-10 11:40:51.332860,1678444851.332856,1678444851.33286,4277.254033,4277.254037,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:51.480728,2023-03-10 11:40:51.940876,1678444851.480728,1678444851.940876,4277.401905,4277.862053,0.460149,10,22,650,1264,65,64,65,52,65.0,57.455,11300.685,21975.486,130,120,13,12,13,0,13.0,5.455,0.0005042288038465711,0.021911814099266416,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000606,0.000355,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:52.085978,2023-03-10 11:40:52.584947,1678444852.085978,1678444852.584947,4278.007155,4278.506124,0.49897,42,30,2478,1866,65,65,52,52,59.0,62.2,39729.837,29917.626,294,306,13,13,0,0,7.0,10.2,0.012151514611593106,0.015750621927195584,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022356,0.029023,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:51.926436,2023-03-10 11:40:52.418411,1678444851.926436,1678444852.418411,4277.847613,4278.339588,0.491976,32,62,2080,3608,65,64,65,52,65.0,58.194,33822.783,58669.52,416,384,13,12,13,0,13.0,6.194,0.01583989973991148,0.008065165066328204,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.475,0.0,0.0,0.000548,0.017629,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:52.418555,2023-03-10 11:40:52.423598,1678444852.418555,1678444852.423598,4278.339732,4278.344775,0.005044,10,20,650,1160,65,64,65,52,65.0,58.0,1030921.747,1839798.811,130,120,13,12,13,0,13.0,6.0,0.0004405445522732205,0.0002654226202713816,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000523,0.000404,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:52.686762,2023-03-10 11:40:53.143850,1678444852.686762,1678444853.14385,4278.607939,4279.065027,0.457089,42,30,2478,1866,65,65,52,52,59.0,62.2,43370.11,32658.848,294,306,13,13,0,0,7.0,10.2,0.0111300247471507,0.01574209640766012,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.020293,0.02891,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:52.926542,2023-03-10 11:40:53.426507,1678444852.926542,1678444853.426507,4278.847719,4279.347684,0.499966,16,32,1040,1880,65,64,65,52,65.0,58.75,16641.133,30082.048,208,216,13,12,13,0,13.0,6.75,0.0005231221516927083,0.01612790169254426,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.562,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000543,0.035931,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:52.935564,2023-03-10 11:40:53.435349,1678444852.935564,1678444853.435349,4278.856741,4279.356526,0.499786,10,22,650,1288,65,64,65,52,65.0,58.545,10404.454,20616.826,130,144,13,12,13,0,13.0,6.545,0.0004773404863145616,0.023799283163888112,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000561,0.049824,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:53.286825,2023-03-10 11:40:53.784933,1678444853.286825,1678444853.784933,4279.208002,4279.70611,0.498109,42,30,2478,1866,65,65,52,52,59.0,62.2,39798.506,29969.335,294,306,13,13,0,0,7.0,10.2,0.012131150175885456,0.01571879715755068,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.022363,0.02894,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:53.427192,2023-03-10 11:40:53.927180,1678444853.427192,1678444853.92718,4279.348369,4279.848357,0.499989,18,32,1170,1856,65,64,65,52,65.0,58.0,18720.409,29696.649,234,192,13,12,13,0,13.0,6.0,0.029411063474767348,0.016095838239116055,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.00053,0.031114,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:53.435847,2023-03-10 11:40:53.935767,1678444853.435847,1678444853.935767,4279.357024,4279.856944,0.499921,10,16,650,952,65,64,65,52,65.0,59.5,10401.646,15234.41,130,120,13,12,13,0,13.0,7.5,0.00044722027248806425,0.03330753644307454,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000412,0.067479,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:53.927548,2023-03-10 11:40:54.427513,1678444853.927548,1678444854.427513,4279.848725,4280.34869,0.499966,16,32,1040,1856,65,64,65,52,65.0,58.0,16641.133,29698.022,208,192,13,12,13,0,13.0,6.0,0.03324413299560547,0.01612790169254426,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000558,0.038437,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:53.936412,2023-03-10 11:40:54.436335,1678444853.936412,1678444854.436335,4279.857589,4280.357512,0.499924,12,24,780,1392,65,64,65,52,65.0,58.0,12481.897,22275.386,156,144,13,12,13,0,13.0,6.0,0.04539452899586071,0.021716138590937076,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000539,0.041568,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:53.885917,2023-03-10 11:40:54.343880,1678444853.885917,1678444854.34388,4279.807094,4280.265057,0.457964,42,30,2478,1866,65,65,52,52,59.0,62.2,43287.246,32596.449,294,306,13,13,0,0,7.0,10.2,0.011149703002557522,0.015773173036246466,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020297,0.028929,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:54.427813,2023-03-10 11:40:54.927731,1678444854.427813,1678444854.927731,4280.34899,4280.848908,0.499919,16,34,1040,1984,65,64,65,52,65.0,58.353,16642.697,31749.144,208,216,13,12,13,0,13.0,6.353,0.03323793411254883,0.015149029818448153,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000476,0.031169,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:54.436765,2023-03-10 11:40:54.936471,1678444854.436765,1678444854.936471,4280.357942,4280.857648,0.499707,10,20,650,1160,65,64,65,52,65.0,58.0,10406.097,18570.881,130,120,13,12,13,0,13.0,6.0,0.05546267827351888,0.026283151225039835,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000446,0.049964,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:54.486301,2023-03-10 11:40:54.943671,1678444854.486301,1678444854.943671,4280.407478,4280.864848,0.457371,42,30,2478,1866,65,65,52,52,59.0,62.2,43343.365,32638.708,294,306,13,13,0,0,7.0,10.2,0.011142294581343488,0.015750621927195584,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020318,0.028922,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:40:54.928208,2023-03-10 11:40:55.427907,1678444854.928208,1678444855.427907,4280.849385,4281.349084,0.4997,16,28,1040,1624,65,64,65,52,65.0,58.0,16649.994,25999.606,208,168,13,12,13,0,13.0,6.0,0.03331325848897298,0.018472221162584092,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000604,0.03552,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:40:54.936902,2023-03-10 11:40:55.436885,1678444854.936902,1678444855.436885,4280.858079,4281.358062,0.499984,10,14,650,824,65,64,65,52,65.0,58.857,10400.331,13184.42,130,96,13,12,13,0,13.0,6.857,0.05551144811842176,0.03842871005718525,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000509,0.077024,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:55.086610,2023-03-10 11:40:55.543579,1678444855.08661,1678444855.543579,4281.007787,4281.464756,0.45697,42,30,2478,1866,65,65,52,52,59.0,62.2,43381.401,32667.351,294,306,13,13,0,0,7.0,10.2,0.011124709757362924,0.015738446137000775,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.020294,0.028873,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:40:55.686750,2023-03-10 11:40:56.184957,1678444855.68675,1678444856.184957,4281.607927,4282.106134,0.498208,42,30,2478,1866,65,65,52,52,59.0,62.2,39790.602,29963.383,294,306,13,13,0,0,7.0,10.2,0.012132685358931378,0.015717933917867726,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022407,0.028909,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:40:52.356863,2023-03-10 11:40:52.356867,1678444852.356863,1678444852.356867,4278.27804,4278.278044,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
